ano_concessao_bolsa,tipo_bolsa,modalidade_ensino_bolsa,nome_curso_bolsa,turno,sexo_beneficiario,raca_beneficiario,municipio_beneficiario,instituicao_ensino,cpf
2018,Integral,Presencial,Curso Superior De Tecnologia Em Radiologia E Diagnóstico Por Imagem,Noturno,Masculino,Preta,SANTOS,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Fisioterapia,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Fonoaudiologia,Matutino,Feminino,Preta,SANTOS,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Radiologia E Diagnóstico Por Imagem,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Enfermagem E Obstetrícia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Enfermagem E Obstetrícia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Psicologia,Matutino,Feminino,Preta,SANTOS,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Psicologia,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PITÁGORAS UNOPAR,
2018,Integral,EAD,Serviço Social (Ead),EAD,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,EAD,Administração,EAD,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,EAD,Gestão De Pequenas E Médias Empresas,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,EAD,Processos Gerenciais,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,EAD,Serviço Social,EAD,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Administração,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Comércio Exterior,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Arquitetura E Urbanismo,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia Em Logística,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Biomedicina,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Design Gráfico,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Ciências Contábeis,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Comércio Exterior,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Design Gráfico,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Direito,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Educação Física,Matutino,Feminino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Estética E Cosmética,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Estética E Cosmética,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Estética E Cosmética,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Farmácia,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Fisioterapia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Fisioterapia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Análise E Desenvolvimento De Sistemas,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia Em Gestão De Recursos Humanos,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia Em Gestão De Recursos Humanos,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia Em Gestão De Recursos Humanos,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia De Gestão Em Logística Empresarial,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Curso Superior De Tecnologia Em Gestão De Comércio Exterior,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Engenharia Mecânica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Logística,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Gestão De Recursos Humanos,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Gestão De Recursos Humanos,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Psicologia,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Gestão De Recursos Humanos,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Gestão De Recursos Humanos,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Nutrição,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Nutrição,Noturno,Masculino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,Presencial,Serviço Social,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2018,Integral,EAD,Engenharia De Produção,EAD,Masculino,Branca,SANTOS,UNIVERSIDADE DE FRANCA,
2018,Integral,EAD,Engenharia De Produção,EAD,Masculino,Parda,SANTOS,UNIVERSIDADE DE FRANCA,
2018,Integral,EAD,Gestão Pública,EAD,Masculino,Parda,SANTOS,UNIVERSIDADE DE FRANCA,
2018,Integral,Presencial,Administração,Noturno,Masculino,Preta,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Análise E Desenvolvimento De Sistemas,Matutino,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Arquitetura E Urbanismo,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Arquitetura E Urbanismo,Matutino,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Biomedicina,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Biomedicina,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Cinema E Audiovisual,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Comunicação Social - Publicidade E Propaganda,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Design,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Enfermagem,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Gastronomia,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Gastronomia,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Medicina Veterinária,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Medicina Veterinária,Matutino,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Pedagogia,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Integral,Presencial,Ciências Econômicas,Matutino,Masculino,Preta,SANTOS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,
2018,Integral,Presencial,Comunicação Social - Jornalismo,Matutino,Feminino,Branca,SANTOS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,
2018,Integral,Presencial,Jornalismo,Matutino,Feminino,Branca,SANTOS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,
2018,Parcial,EAD,Engenharia Ambiental,EAD,Masculino,Branca,SANTOS,UNIVERSIDADE DE FRANCA,
2018,Integral,EAD,Gestão Ambiental,EAD,Feminino,Parda,SANTOS,UNIVERSIDADE DE FRANCA,
2018,Parcial,Presencial,Administração,Matutino,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Arquitetura E Urbanismo,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Arquitetura E Urbanismo,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Arquitetura E Urbanismo,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Arquitetura E Urbanismo,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Biomedicina,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Biomedicina,Matutino,Feminino,Preta,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Biomedicina,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Biomedicina,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Cinema E Audiovisual,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Cinema E Audiovisual,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Matutino,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Curso Superior De Tecnologia Em Gastronomia,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Curso Superior De Tecnologia Em Gastronomia,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Design,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Medicina Veterinária,Matutino,Masculino,Preta,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Medicina Veterinária,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Parcial,Presencial,Pedagogia,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,
2018,Integral,EAD,Administração,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Ciências Contábeis,EAD,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Ciências Contábeis,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Gestão De Recursos Humanos,EAD,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Pedagogia,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Segurança Pública,EAD,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Curso Superior De Tecnologia De Produção Multimídia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Direito,Matutino,Masculino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Civil,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Civil,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Civil,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Civil,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Elétrica Com Habilitação Em Sistemas De Energia E Automação,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Mecânica,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Mecânica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Química,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Farmácia - Modalidade Em Medicamentos E Cosméticos,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Odontologia,,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Produção Multimídia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Publicidade E Propaganda,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Sistemas De Informação,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social,Matutino,Feminino,Branca,SANTOS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,
2018,Integral,Presencial,Comunicação Social Com Habilitação Em Jornalismo,Matutino,Feminino,Branca,SANTOS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,
2018,Integral,EAD,Sistemas Para Internet,EAD,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,
2018,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,SANTOS,FACULDADE DO GUARUJÁ,
2018,Integral,Presencial,Fisioterapia,Matutino,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Pedagogia,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Publicidade E Propaganda,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Publicidade E Propaganda,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Sistemas De Informação,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Biomedicina,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO SÃO CAMILO,
2018,Integral,EAD,Administração,EAD,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Administração,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Pedagogia,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Pedagogia,EAD,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Pedagogia,EAD,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Segurança Pública,EAD,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Segurança Pública,EAD,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Segurança Pública,EAD,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Ciências Biológicas,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Ciências Biológicas,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Direito,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Da Computação,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Elétrica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Elétrica Com Habilitação Em  Sistemas De Energia E Automação,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Industrial Mecânica,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Engenharia Industrial Mecânica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,Presencial,Farmácia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECÍLIA,
2018,Integral,EAD,Gestão De Recursos Humanos,EAD,Feminino,Parda,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Engenharia Elétrica,EAD,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Gestão Financeira,EAD,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Teologia,EAD,Masculino,Parda,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Curso Superior De Tecnologia Em Comércio Exterior (Ed),EAD,Masculino,Preta,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Engenharia De Computação,EAD,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Integral,EAD,Ciências Contábeis,EAD,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Comércio Exterior,EAD,Masculino,Preta,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Parcial,EAD,Geografia,EAD,Feminino,Branca,SANTOS,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2018,Integral,Presencial,Engenharia,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS,
2018,Integral,Presencial,Engenharia Elétrica,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS,
2018,Parcial,Presencial,Administração,Matutino,Feminino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Masculino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Masculino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Ciências Contábeis,Noturno,Feminino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Ciências Contábeis,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Ciências Econômicas,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Preta,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comércio Exterior,Noturno,Masculino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social,Matutino,Feminino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Masculino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social Com Habilitação Em Jornalismo,Matutino,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Masculino,Preta,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Masculino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social Com Habilitação Em Relações Públicas,Matutino,Feminino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Comunicação Social Com Habilitação Em Relações Públicas,Matutino,Masculino,Preta,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Design,Matutino,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Design,Noturno,Masculino,Parda,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Design,Noturno,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2018,Parcial,Presencial,Direito,Matutino,Feminino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
